,TARGET,SK_ID_CURR,POS_SK_DPD_DEF_SUM,CC_DRAWING_LIMIT_RATIO_MAX,INSTAL_PAYMENT_RATIO_MEAN,POS_REMAINING_INSTALMENTS,CC_LAST_AMT_BALANCE_MEAN,CC_PAYMENT_DIV_MIN_MIN,CC_LATE_PAYMENT_VAR,NEW_DOC_KURT,PREV_SK_ID_PREV_NUNIQUE,EMERGENCYSTATE_MODE_nan,REFUSED_AMT_GOODS_PRICE_MAX,ORGANIZATION_TYPE_Industry_type_5,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,CC_CNT_DRAWINGS_POS_CURRENT_SUM,APPROVED_AMT_GOODS_PRICE_MAX,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,APPROVED_AMT_ANNUITY_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,BURO_AMT_CREDIT_SUM_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,ACTIVE_DAYS_CREDIT_VAR,ACTIVE_MONTHS_BALANCE_MAX_MAX,NAME_EDUCATION_TYPE_Higher_education,CC_CNT_DRAWINGS_POS_CURRENT_VAR,PREV_APP_CREDIT_PERC_MIN,REGION_RATING_CLIENT_W_CITY,NAME_HOUSING_TYPE_House_apartment,CLOSED_AMT_CREDIT_SUM_DEBT_SUM,APPROVED_DAYS_DECISION_MEAN,ANNUITY_INCOME_PERC,ORGANIZATION_TYPE_Services,FLAG_DOCUMENT_8,WALLSMATERIAL_MODE_Panel,ORGANIZATION_TYPE_Cleaning,ORGANIZATION_TYPE_Military,LIVINGAPARTMENTS_AVG,APARTMENTS_AVG,ELEVATORS_AVG,ORGANIZATION_TYPE_School,INSTAL_DPD_MEAN,FLOORSMIN_AVG,INSTAL_DBD_SUM,DAYS_BIRTH,INSTAL_DPD_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,OCCUPATION_TYPE_High_skill_tech_staff,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,PREV_NAME_TYPE_SUITE_Spouse_partner_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,POS_SK_DPD_DEF_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_AMT_DOWN_PAYMENT_MAX,BURO_AMT_CREDIT_SUM_SUM,PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,CC_CNT_DRAWINGS_POS_CURRENT_MIN,ACTIVE_AMT_CREDIT_SUM_MEAN,OCCUPATION_TYPE_Private_service_staff,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,BURO_AMT_CREDIT_SUM_MEAN,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,INSTAL_AMT_PAYMENT_SUM,PREV_NAME_PRODUCT_TYPE_nan_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,OCCUPATION_TYPE_HR_staff,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,CC_AMT_DRAWINGS_POS_CURRENT_MIN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,FLOORSMAX_MODE,ELEVATORS_MEDI,CODE_GENDER,INSTAL_DBD_MEAN,ORGANIZATION_TYPE_Advertising,EXT_SOURCE_3,FLAG_DOCUMENT_20,OCCUPATION_TYPE_Managers,FLAG_OWN_REALTY,EMERGENCYSTATE_MODE_Yes,POS_COUNT,LIVINGAREA_MODE,YEARS_BUILD_MEDI,AMT_CREDIT,INCOME_PER_PERSON,EMERGENCYSTATE_MODE_No,ORGANIZATION_TYPE_Police,FLAG_WORK_PHONE,LANDAREA_MEDI,COMMONAREA_AVG,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Telecom,NONLIVINGAPARTMENTS_AVG,WALLSMATERIAL_MODE_Block,ORGANIZATION_TYPE_Housing,FLAG_CONT_MOBILE,FLAG_EMAIL,WALLSMATERIAL_MODE_Monolithic,REGION_POPULATION_RELATIVE,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLOORSMAX_MEDI,ORGANIZATION_TYPE_Electricity,REGION_RATING_CLIENT,YEARS_BUILD_MODE,DAYS_ID_PUBLISH,TOTALAREA_MODE,WALLSMATERIAL_MODE_Mixed,EXT_SOURCE_1,FLAG_DOCUMENT_16,YEARS_BEGINEXPLUATATION_MODE,INSTAL_COUNT,ORGANIZATION_TYPE_Realtor,FLAG_DOCUMENT_6,COMMONAREA_MODE,FLAG_DOCUMENT_3,FLOORSMAX_AVG,OCCUPATION_TYPE_Laborers,APARTMENTS_MODE,ORGANIZATION_TYPE_Security,AMT_INCOME_TOTAL,ENTRANCES_AVG,PAYMENT_RATE,FLAG_DOCUMENT_17,FLAG_OWN_CAR,FLOORSMIN_MODE,FLOORSMIN_MEDI,FLAG_DOCUMENT_19,ORGANIZATION_TYPE_Mobile,INSTAL_DBD_MAX,LANDAREA_MODE,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,LIVINGAREA_AVG,ORGANIZATION_TYPE_Postal,BASEMENTAREA_AVG,ORGANIZATION_TYPE_Insurance,OCCUPATION_TYPE_Accountants,BURO_CREDIT_TYPE_Microloan_MEAN,NONLIVINGAREA_MEDI,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,FONDKAPREMONT_MODE_nan,INS_24M_AMT_BALANCE_MAX,ORGANIZATION_TYPE_Agriculture,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,PREV_NAME_TYPE_SUITE_Other_B_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,NONLIVINGAREA_AVG,FLAG_DOCUMENT_11,CC_CNT_DRAWINGS_CURRENT_MIN,EXT_SOURCE_2,NONLIVINGAREA_MODE,AMT_ANNUITY,BURO_CREDIT_TYPE_Mortgage_MEAN,AMT_GOODS_PRICE,APPROVED_CNT_PAYMENT_MEAN,FLAG_DOCUMENT_7,FLAG_DOCUMENT_18,NONLIVINGAPARTMENTS_MEDI,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ORGANIZATION_TYPE_Construction,INSTAL_AMT_PAYMENT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN
66457,0,177077,0.0,,1.0,4.0,,,,20.0,2.0,0,53955.0,0,,,304267.5,0.5,15516.585,0.0,0.0,180000.0,,,,1,,0.8833,2,1,0.0,-654.0,0.2178,0,0,0,0,0,0.0773,0.088,0.04,0,0.0,0.0971,243.0,-9710,0.0,,0,,,,0.0,,0.0,,5395.5,257755.5,0.0,0.9972527073715995,15516.585,,-61.0,0.0,,,0,,128877.75,,,310331.7,0.0,,0,0.0,0.5,,,0.1667,0.04,1,12.15,0,0.5225,0,0,0,0,21.0,0.1202,0.9263,733315.5,180000.0,1,0,0,,,0,0,0,0.0,0,0,1,0,0,0.00496,0,0,0.2083,0,2,0.9214,-2324,0.0908,0,,0,0.9956,20.0,0,0,,1,0.2,0,0.0966,0,180000.0,0.2551,0.05347,0,0,0.0417,0.0417,0,1,18.0,,0.0851,0.2455,0.1271,0,,0,0,0.0,,1.0,0,,0,,,0.0,,,,0,,0.5894,,39199.5,0.0,679500.0,24.0,0,0,0.0,,0,15516.585,0.0
60719,0,170417,0.0,,1.0,0.0,,,,20.0,2.0,1,89581.5,0,,,111546.0,0.0,11153.385,0.3,0.0,450000.0,,0.0,0.0,0,,1.111,2,1,0.0,-2692.0,0.07983,0,0,0,0,0,,,,0,0.0,,150.0,-13931,0.0,381870.0,0,,757.0,,0.5,,0.0,757.0,11155.5,2104830.0,0.0,1.1111253943337869,11139.849,-68.3,-2400.0,0.0,,450000.0,0,,210483.0,,,111398.49,0.0,,0,0.0,0.0,,0.0,,,1,15.0,0,0.3506,0,1,1,0,10.0,,,199008.0,90000.0,0,0,1,,,0,0,0,,0,0,1,0,0,0.01884,0,0,,0,2,,-4205,,0,0.519,0,,10.0,0,0,,1,,0,,0,270000.0,,0.10834,0,1,,,0,0,27.0,,0.1975,1.356,,0,,0,0,0.0,,1.0,1,,0,,,0.0,,,,0,,0.561,,21559.5,0.0,180000.0,10.0,0,0,,,0,11018.025,110770.2
2919,0,103402,0.0,0.0,1.0,39.0,0.0,1.0,0.0,0.0,14.0,0,,0,132831.98,0.0,436500.0,0.0714,17222.85,0.0714,0.0,166410.0,0.0,,,0,0.0,0.7573,2,0,0.0,-734.0,0.14,0,0,1,0,0,,,0.0,0,0.0,,539.0,-14504,0.0,32940.0,0,0.0,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0,586062.0,0.0,0.8179879530664216,7019.533,-8.0,-38.0,0.2856,0.0,27000.0,0,0.0,41861.57,0.0,0.0,680894.75,0.0,0.0,0,0.0,0.0,0.0,,0.1667,0.0,0,5.56,0,0.6143,0,0,1,0,35.0,0.0732,,315000.0,112500.0,1,0,0,0.056,,0,0,0,,0,0,1,0,0,0.01863,0,0,0.1667,0,2,,-2678,0.0733,0,0.2384,0,0.9756,97.0,0,0,,0,0.1667,1,,0,112500.0,0.138,0.05,0,0,,,0,0,28.0,0.0563,0.3696,0.3572,0.0703,0,0.0796,0,0,0.0,0.0,3.0,1,94096.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.515,0.0,15750.0,0.0,315000.0,27.0,0,0,,,0,441.99,2352.8572
80352,0,193158,0.0,,1.0,0.0,,,,20.0,1.0,1,,0,,,143014.95,0.0,13008.285,0.25,0.0,180000.0,,,,0,,1.124,2,1,0.0,-2470.0,0.1974,0,0,0,0,0,,,,0,0.0,,146.0,-23590,0.0,0.0,0,,-1373.0,,0.0,,0.0,-1373.0,15732.45,399460.5,0.0,1.1236026162276826,12543.304,-602.0,-2152.0,1.0,,45000.0,0,,99865.125,,,150519.64,0.0,,0,0.0,0.0,,0.0,,,0,12.164,0,0.7393,0,0,0,0,14.0,,,269550.0,29250.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.00918,0,0,,0,2,,-4602,,0,,0,,12.0,0,0,,1,,0,,0,58500.0,,0.04285,0,0,,,0,0,23.0,,,0.217,,0,,0,0,0.0,,1.0,1,,0,,,0.0,,,,0,,0.708,,11547.0,0.0,225000.0,11.0,0,0,,0.0,0,7613.64,0.0
206591,0,339464,0.0,,1.0,0.0,,,,20.0,3.0,1,,0,,,675000.0,0.0,33643.844,,0.0,,,,,0,,0.9067,2,0,,-608.0,0.336,0,0,0,0,0,,,,0,0.0,,196.0,-22279,0.0,,0,,,,0.0,,0.0,,0.0,,0.0,0.928248417759102,57122.957,,-39.0,0.0,,,0,,,,,1142459.1,0.0,,0,,0.0,,,,,1,9.8,0,,0,0,1,0,23.0,,,835380.0,99000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.014465,0,0,,0,2,,-4780,,0,,0,,20.0,0,0,,1,,0,,0,99000.0,,0.03983,0,0,,,0,0,45.0,,,0.1185,,0,,0,0,,,2.0,1,,0,,,0.0,,,,0,,0.3867,,33259.5,,675000.0,21.0,0,0,,,0,16739.055,
93616,0,208715,0.0,,0.7857142857142857,49.0,,,,20.0,12.0,0,160371.0,0,,,1350000.0,0.0833,40783.996,0.05264,0.0,293931.0,,,-2.0,1,,0.873,2,1,0.0,-896.0,0.129,0,0,0,0,0,0.0303,0.0412,0.0,0,0.0,0.2083,432.0,-23739,0.0,0.0,0,,31090.0,,0.0,,0.0,31090.0,47623.5,2255021.0,0.0,1.0832856717883417,67364.59,-175.0,-11.0,0.1666,,67500.0,0,,118685.31,,,1886208.6,0.0,,0,0.0,0.0,,0.0,0.1667,0.0,1,15.43,0,0.7544,0,0,0,0,64.0,0.0344,0.678,452745.0,202500.0,1,0,0,0.0439,0.0034,0,0,0,0.0154,0,0,1,0,0,0.0358,0,0,0.1667,0,2,0.6865,-4312,0.0316,0,0.6846,0,0.976,28.0,0,0,0.0034,1,0.1667,0,0.042,0,202500.0,0.069,0.0577,0,1,0.2083,0.2083,0,0,85.0,0.0442,,0.4473,0.033,0,0.0448,0,0,0.0,0.0266,7.0,0,,0,,,0.0,,,0.0261,0,,0.596,0.0276,26122.5,0.0,409500.0,17.6,0,0,0.0155,,0,4240.395,0.0
99704,0,215754,0.0,,0.9736842105263158,27.0,0.0,,,20.0,13.0,0,454500.0,0,0.0,0.0,450000.0,0.1538,20204.865,0.5713,0.0,819585.0,0.0,1321902.9,,0,,0.861,3,1,0.0,-947.5,0.1761,0,0,0,0,0,,0.0165,0.0,0,0.0702,,627.0,-20015,2.0,0.0,0,,-38.0,,0.0,,0.0,-1481.0,8811.0,1841058.0,0.0,0.9647892946664944,23333.225,-178.8,-44.0,0.3845,,300521.25,0,,263008.28,,0.0,1329993.9,0.0,,0,0.0,0.0,,0.0,0.0417,0.0,1,11.0,0,,0,0,0,0,61.0,0.008,,808650.0,67500.0,1,0,0,0.0,,0,0,0,,0,0,1,0,0,0.01804,0,0,0.0417,0,3,,-3474,0.0096,0,0.725,0,0.9727,57.0,0,0,,1,0.0417,0,0.0168,0,135000.0,0.069,0.0294,0,0,,,0,0,34.0,0.0,,0.167,0.0077,0,0.0081,0,0,0.0,0.0,4.0,1,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.619,0.0,23773.5,0.0,675000.0,12.75,0,0,,0.0,0,258.615,0.0
301095,0,448832,0.0,,1.0,0.0,,,,20.0,3.0,1,33696.0,0,,,90000.0,0.6665,8075.025,0.2,0.0,69217.74,,29040.5,,0,,0.7573,3,1,0.0,-1168.0,0.1637,0,0,0,0,0,,,,0,10.6,,209.0,-14205,106.0,0.0,0,,131.5,,0.0,,0.0,-568.0,4500.0,292964.94,0.0,0.9077507206363444,18406.998,-616.0,-450.0,0.0,,2250.0,0,,29296.494,,,184069.98,0.0,,0,0.0,0.0,,0.0,,,1,20.9,0,,0,0,0,0,16.0,,,76410.0,16500.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.01056,0,0,,0,3,,-4091,,0,0.4788,0,,10.0,0,0,,1,,1,,0,49500.0,,0.1061,0,0,,,0,0,34.0,,0.1514,0.648,,0,,0,0,0.0,,2.0,1,,0,,,0.0,,,,0,,0.4924,,8104.5,0.0,67500.0,16.0,0,0,,0.0,0,5.535,-0.3645
248913,0,387988,0.0,,1.0,0.0,,,,20.0,1.0,0,,0,,,113620.5,0.0,11250.81,,0.0,,,,,1,,0.9097,2,1,,-1325.0,0.7837,0,0,1,0,0,0.1512,0.1866,0.2,0,0.0,0.375,148.0,-11096,0.0,,0,,,,0.0,,0.0,,0.0,,0.0,0.9099066633031822,11249.385,,-969.0,0.0,,,0,,,,,134992.62,0.0,,0,,0.0,,,0.3333,0.2,1,12.336,0,,0,0,0,0,13.0,0.2017,0.7383,1125000.0,19125.0,1,0,1,0.506,0.0221,0,0,0,0.0039,0,0,1,0,0,0.01884,0,0,0.3333,0,2,0.745,-2535,0.1522,0,0.67,0,0.9805,12.0,0,0,0.0223,1,0.3333,0,0.1901,0,76500.0,0.1724,0.05328,0,0,0.375,0.375,0,0,39.0,0.5083,0.3708,0.068,0.1935,0,0.1373,0,1,,0.0024,1.0,1,,0,,,0.0,,,0.0023,0,,0.7285,0.0025,59940.0,,1125000.0,12.0,0,0,0.0039,,0,11233.71,
248239,0,387213,0.0,,1.0,0.0,,,,20.0,1.0,1,,0,,,20911.5,0.0,2104.785,1.0,0.0,344389.5,,,0.0,0,,1.159,2,1,,-2548.0,0.2944,0,0,0,0,0,,,,0,0.0,,55.0,-23375,0.0,184612.5,0,,480.0,,1.0,,0.0,480.0,4500.0,344389.5,0.0,1.159431137724551,2289.8086,-7.0,-2220.0,0.0,,344389.5,0,,344389.5,,,25187.895,0.0,,0,0.0,0.0,,,,,0,5.0,0,0.5903,0,0,0,0,12.0,,,625536.0,45000.0,0,0,0,,,0,0,0,,0,0,1,0,0,0.01452,0,0,,0,2,,-4173,,0,,0,,11.0,0,1,,0,,0,,0,90000.0,,0.04236,0,1,,,0,0,10.0,,,0.1439,,0,,0,0,0.0,,2.0,1,,0,,,0.0,,,,0,,0.6387,,26500.5,0.0,540000.0,12.0,0,0,,,0,2104.785,184612.5
248334,0,387311,0.0,,1.0,6.0,0.0,,0.0,20.0,6.0,0,,0,0.0,0.0,183285.0,0.6665,33934.32,,0.1666,,0.0,,,1,,1.0,2,1,,-500.0,0.186,0,0,0,0,0,0.0303,0.0371,0.04,0,0.0,0.375,617.0,-13197,0.0,,1,,,,0.0,,0.0,,18315.0,,0.0,1.0185033642480452,28704.053,,-70.0,0.0,,,0,,,,0.0,516672.94,0.0,,0,,0.0,,,0.3333,0.04,1,34.28,0,,0,0,0,0,22.0,0.0422,0.819,688500.0,78750.0,1,0,1,0.028,0.0054,0,0,0,0.0,0,0,1,0,0,0.0358,0,0,0.3333,0,2,0.8237,-3728,0.0348,0,0.445,0,0.987,18.0,0,0,0.0054,1,0.3333,0,0.0378,0,157500.0,0.0345,0.04254,0,1,0.375,0.375,0,0,79.0,0.0282,0.3525,0.2288,0.0405,0,0.023,0,0,,0.0,3.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.7026,0.0,29299.5,,688500.0,7.6,0,0,0.0,,0,8024.085,
108148,0,225463,,,,,,,,20.0,,0,,0,,,,,,0.5,,3150000.0,,,,1,,,2,1,0.0,,0.191,0,0,0,0,0,,0.1412,,0,,,,-13354,,,0,,5010.0,,,,,5010.0,,3225870.0,,,,-38.0,,,,3150000.0,0,,1612935.0,,,,,,0,0.0,,,0.0,0.1667,,1,,0,,0,1,1,0,,0.0752,,900000.0,33750.0,1,0,0,0.0089,,0,0,0,,0,0,1,0,0,0.005085,0,0,0.1667,0,2,,-384,0.1031,0,0.572,0,0.9956,,0,0,,1,0.1667,0,0.1439,0,135000.0,0.2069,0.02866,0,0,,,0,0,,0.009,0.0816,0.15,0.0722,0,0.1772,0,0,0.0,0.015,,1,,0,,,,,,0.0147,0,,0.59,0.0156,25794.0,0.5,900000.0,,0,0,,0.0,0,,0.0
57918,0,167135,0.0,0.3,0.945121951219512,0.0,0.0,0.0,0.0,20.0,6.0,0,,0,559878.9,0.0,1125000.0,0.0,108797.805,0.0,0.1666,385785.0,12.0,,,0,0.0,0.0,1,1,0.0,-1059.0,0.3237,0,0,1,0,0,,0.2588,0.38,0,0.0,,554.0,-21674,0.0,,0,823383200.0,,0.0,0.0,0.0,0.0,,,574785.0,0.0,0.6796630605140425,42042.516,,-29.0,0.3333,0.0,,0,0.0,287392.5,0.0,0.0,3447486.2,0.0,0.3,0,0.0,0.0,0.0,,0.3333,0.38,1,6.758,0,0.778,0,0,0,0,30.0,0.0,,1139908.5,157500.0,1,0,0,,,0,0,0,,0,0,1,0,0,0.03256,0,0,0.3333,0,1,,-4701,0.0,0,,0,0.983,82.0,0,0,,1,0.3333,0,0.2637,0,157500.0,0.2415,0.0447,0,0,,,0,0,34.0,,0.154,0.1382,0.1285,0,0.1239,0,0,0.0,0.0116,8.0,1,140408.55,0,0.0,0.0,0.0,0.0,0.0,0.0114,0,0.0,0.6973,0.0121,50980.5,0.0,967500.0,10.5,0,0,,,0,1.035,0.0
301269,1,449031,0.0,,1.0,0.0,,,,20.0,2.0,0,,0,,,252000.0,0.0,17539.2,,0.0,,,,,0,,0.86,2,0,,-960.0,0.2727,0,0,0,0,0,0.0067,0.0082,0.0,0,1.223,0.0833,178.0,-21592,6.0,,0,,,,0.0,,0.0,,0.0,,0.0,0.929985155863434,6365.7773,,-843.0,0.5,,,0,,,,,114583.99,0.0,,0,,0.0,,,0.0417,0.0,1,9.89,0,,0,0,0,0,13.0,0.0101,0.812,296280.0,59400.0,1,0,0,0.0397,0.0,0,0,0,0.0,0,0,1,0,0,0.03134,0,0,0.0417,0,2,0.8105,-5082,0.0076,0,,0,0.986,18.0,0,1,0.0,0,0.0417,0,0.0084,0,59400.0,0.069,0.0547,0,0,0.0833,0.0833,0,0,31.0,0.0256,,0.2004,0.0099,0,0.0,0,0,,0.0,1.0,0,,0,,,0.0,,,0.0,0,,0.2546,0.0,16200.0,,225000.0,15.0,0,0,0.0,,0,9.855,
146952,0,270381,0.0,,1.0,0.0,0.0,,0.0,20.0,4.0,1,,0,0.0,0.0,112500.0,0.0,36000.0,0.0,0.0,186952.5,0.0,,,0,,0.0,2,1,0.0,-1248.0,0.0949,0,0,0,0,0,,,,0,0.2075,,948.0,-16319,5.0,,0,,,,0.0,,0.0,,9787.5,333688.5,0.0,0.694450261728507,9817.082,,-450.0,0.0,,,0,,111229.5,,0.0,520305.34,0.0,,0,0.0,0.0,,,,,1,17.89,0,0.6577,0,0,0,0,53.0,,,135000.0,49500.0,0,0,1,,,0,0,0,,0,0,1,0,0,0.02516,0,0,,0,2,,-5208,,0,,0,,53.0,0,0,,1,,0,,0,99000.0,,0.0696,0,0,,,0,0,34.0,,0.07367,0.7334,,1,,0,0,0.0,,2.0,1,0.0,0,0.0,0.0,0.0,,0.0,,0,0.0,0.3518,,9396.0,0.0,135000.0,15.0,0,0,,,0,1082.745,0.0
128603,0,249177,0.0,,1.0,3.0,0.0,,0.0,20.0,5.0,0,171351.0,0,0.0,0.0,53950.5,0.2,8705.61,0.5,0.0,1962000.0,0.0,74721.336,,1,,0.0,2,1,0.0,-1350.0,0.06915,0,0,0,0,0,,0.0165,0.0,0,0.0,,416.0,-14076,0.0,168480.0,0,,1666.0,,0.0,,0.0,1666.0,18171.0,2583445.5,0.0,0.9202506757370796,7912.1445,-25.0,-14.0,0.2,,798000.0,0,,430574.25,,0.0,126594.31,0.0,,0,0.0,0.0,,50.904,0.0417,0.0,0,26.0,0,0.1411,0,0,1,0,19.0,0.0079,,315000.0,202500.0,1,0,1,,,0,0,0,,0,0,1,0,0,0.0264,0,0,0.0417,0,2,,-32,0.0093,0,,0,0.9727,16.0,0,0,,1,0.0417,0,0.0168,0,202500.0,0.069,0.04446,0,1,,,0,0,36.0,,0.0388,0.643,0.0076,0,,0,0,0.0,0.0,2.0,1,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.67,0.0,14004.0,0.0,315000.0,7.0,0,0,,84.84,0,1685.385,146965.5
175255,0,303096,0.0,,1.0,13.0,,,,20.0,4.0,1,,0,,,247500.0,0.25,13550.58,0.125,0.0,427500.0,,,,0,,0.9414,2,1,0.0,-533.0,0.1617,0,0,0,0,0,,,,0,0.0,,301.0,-13346,0.0,142096.5,0,,437.0,,0.0,,0.0,437.0,74250.0,1597104.0,0.0,1.1602995852995852,9852.137,-1.0,-54.0,0.25,,427500.0,0,,199638.0,,,157634.19,0.0,,0,0.0,0.0,,,,,0,18.81,0,0.762,0,0,0,0,19.0,,,770292.0,101250.0,0,0,0,,,0,0,0,,0,1,1,0,0,0.01015,0,0,,0,2,,-4805,,0,,0,,16.0,0,0,,1,,1,,0,202500.0,,0.04254,0,1,,,0,0,24.0,,0.04272,0.263,,0,,0,0,0.0,,1.0,1,,0,,,0.0,,,,0,,0.4446,,32764.5,0.0,688500.0,9.336,0,0,,,0,3884.535,28419.3
19886,0,123192,0.0,,1.0,2.0,,,,20.0,4.0,0,,0,,,51750.0,0.0,4994.955,,0.0,,,,,0,,1.047,2,1,,-1296.0,0.3054,0,0,0,0,0,0.0588,0.0722,0.0,0,0.1305,0.2083,200.0,-14408,3.0,,0,,,,0.0,,0.0,,6750.0,,0.0,1.0787662231996216,4204.825,,-36.0,0.25,,,0,,,,,96710.984,0.0,,0,,0.0,,,0.1667,0.0,1,8.695,0,,0,0,1,0,22.0,0.069,0.7183,715095.0,58500.0,1,0,0,0.0,0.0295,0,0,0,0.0,0,0,1,0,0,0.01096,0,0,0.1667,0,2,0.7256,-2483,0.0519,0,,0,0.979,23.0,0,0,0.0298,1,0.1667,0,0.0735,0,175500.0,0.138,0.07495,0,1,0.2083,0.2083,0,0,42.0,0.0,0.344,0.2454,0.0662,0,0.0687,0,0,,0.0,1.0,0,,0,,,0.0,,,0.0,0,,0.652,0.0,53595.0,,675000.0,11.0,0,0,0.0,,0,1027.35,
235929,0,373281,0.0,,0.9761904761904762,19.0,,,,20.0,6.0,1,,0,,,1264500.0,0.0,91842.75,0.1578,0.0,4860000.0,,544852.7,,1,,0.829,2,1,0.0,-1346.0,0.252,0,0,0,0,0,,,,0,0.0,,450.0,-13818,0.0,3141013.5,0,,1448.0,,0.0,,0.0,-1089.0,5351.4,11703924.0,0.0,0.9402102196203534,72225.984,-311.8,-34.0,0.5,,942000.0,0,,307998.0,,,4550237.0,0.0,,0,0.0,0.0,,1191.9729,,,1,7.145,0,0.4976,0,0,0,0,67.0,,,1192500.0,112500.0,0,0,0,,,0,1,0,,0,0,1,0,0,0.014465,0,0,,0,2,,-4187,,0,0.684,0,,63.0,0,0,,1,,0,,0,450000.0,,0.09503,0,1,,,0,0,26.0,,0.4517,0.3774,,0,,0,0,0.0,,3.0,1,,0,,,0.0,,,,0,,0.673,,113355.0,0.02632,1192500.0,16.67,0,0,,0.0,0,5588.505,103051.23
282307,0,426960,0.0,0.9333333333333332,1.0193465269357354,23.0,80.415,0.0,0.2279,20.0,12.0,1,141255.0,0,270968.62,1.0,315000.0,0.0833,33927.887,0.0,0.0,39195.0,10.0,,,0,0.010414,0.8696,2,1,0.0,-1629.0,0.0812,0,0,0,0,0,,,,0,1.619,,729.0,-17506,77.0,,0,177853060.0,,0.0,0.0,0.0,0.0,,42376.5,39195.0,0.0833,1.1847656488647431,9352.781,,-38.0,0.25,0.0,,0,0.0,39195.0,0.0,0.0,860455.9,0.0,0.1042,0,0.0,0.0,0.0,3363.66,,,1,7.926,0,0.1952,0,0,0,0,58.0,,,376920.0,112500.0,0,0,0,,,0,0,0,,0,0,1,1,0,0.00802,0,0,,0,2,,-979,,0,0.7603,0,,92.0,0,0,,1,,1,,0,225000.0,,0.04846,0,0,,,0,0,52.0,,0.229,0.597,,0,,0,0,0.0,,3.0,1,134633.16,0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.4302,,18261.0,0.0,270000.0,10.57,0,0,,,0,5.625,0.0
237759,0,375397,0.0,,1.0,2.0,,,,20.0,1.0,1,,0,,,117220.5,1.0,13849.83,,0.0,,,,,0,,1.005,2,1,,-311.0,0.1915,0,0,0,0,0,,,,0,0.0,,118.0,-12279,0.0,,0,,,,0.0,,0.0,,11722.5,,0.0,1.0049768518518518,13849.83,,-18.0,1.0,,,0,,,,,138498.3,0.0,,0,,0.0,,,,,0,11.8,0,,0,0,1,0,10.0,,,405000.0,25875.0,0,0,1,,,0,0,0,,0,0,1,0,0,0.02461,0,0,,0,2,,-4408,,0,,0,,10.0,0,0,,1,,1,,0,103500.0,,0.04895,0,1,,,0,0,14.0,,0.0646,0.2556,,0,,0,0,,,2.0,1,,0,,,0.0,,,,0,,0.6816,,19827.0,,405000.0,12.0,0,0,,,0,13849.83,
